periodicity,periodicity_label.value,seasonadj,seasonadj_label.value,geo_level,geo_level_label.value,geography,geography_label.value,ind_level,industry,industry_label.value,ownercode,ownercode_label.value,sex,sex_label.value,agegrp,agegrp_label.value,race,race_label.value,ethnicity,ethnicity_label.value,education,education_label.value,firmage,firmage_label.value,firmsize,firmsize_label.value,year,quarter,EarnS,Emp,EmpTotal,sEarnS,sEmp,sEmpTotal
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,922,"Justice, Public Order, and Safety Activities",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,1,,0,,5,1,5
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,923,Administration of Human Resource Programs,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,1,,,,5,5,5
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,924,Administration of Environmental Quality Programs,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,1,,0,,5,1,5
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,925,"Administration of Housing Programs, Urban Planning, and Community Development",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,1,7957,,,1,5,5
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,926,Administration of Economic Programs,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,1,2615,,,1,5,5
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,111,Crop Production,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,2220,7862,21415,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,112,Animal Production and Aquaculture,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,2361,3763,4334,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,113,Forestry and Logging,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,3264,4866,5560,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,114,"Fishing, Hunting and Trapping",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,2266,236,254,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,115,Support Activities for Agriculture and Forestry,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,2777,3823,9590,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,211,Oil and Gas Extraction,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,6518,,,1,5,5
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,212,Mining (except Oil and Gas),A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,4753,4070,4209,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,213,Support Activities for Mining,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,8936,283,323,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,221,Utilities,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,5442,18436,19372,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,236,Construction of Buildings,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,4284,30583,38252,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,237,Heavy and Civil Engineering Construction,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,4030,21446,26177,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,238,Specialty Trade Contractors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,3582,93112,116162,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,311,Food Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,3854,64378,71588,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,312,Beverage and Tobacco Product Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,4835,3188,3630,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,313,Textile Mills,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,3306,16980,18240,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,314,Textile Product Mills,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,3177,31383,33723,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,315,Apparel Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,2245,3467,3926,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,316,Leather and Allied Product Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,3052,90,97,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,321,Wood Product Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,3164,14530,16819,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,322,Paper Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,5157,19452,20526,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,323,Printing and Related Support Activities,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,3694,13450,14657,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,324,Petroleum and Coal Products Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,5092,852,901,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,325,Chemical Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,5409,18899,20304,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,326,Plastics and Rubber Products Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,3554,19364,21365,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,327,Nonmetallic Mineral Product Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,4091,14589,15769,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,331,Primary Metal Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,4068,6370,7049,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,332,Fabricated Metal Product Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,3548,22498,25230,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,333,Machinery Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,4210,19045,20795,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,334,Computer and Electronic Product Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,6217,9820,10452,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,335,"Electrical Equipment, Appliance, and Component Manufacturing",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,5166,10489,11193,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,336,Transportation Equipment Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,5632,40621,45527,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,337,Furniture and Related Product Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,3065,9368,10469,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,339,Miscellaneous Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,4285,10656,11548,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,423,"Merchant Wholesalers, Durable Goods",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,5548,96271,104756,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,424,"Merchant Wholesalers, Nondurable Goods",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,4682,57299,63196,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,425,Wholesale Electronic Markets and Agents and Brokers,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,6552,42290,47488,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,441,Motor Vehicle and Parts Dealers,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,3695,53840,62619,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,442,Furniture and Home Furnishings Stores,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,2522,13387,15377,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,443,Electronics and Appliance Stores,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,3461,12767,14594,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,444,Building Material and Garden Equipment and Supplies Dealers,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,2590,40239,45189,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,445,Food and Beverage Stores,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,1858,76276,88425,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,446,Health and Personal Care Stores,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,2958,27808,31139,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,447,Gasoline Stations,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,1854,26615,32767,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,448,Clothing and Clothing Accessories Stores,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,1583,36126,45900,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,451,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,1797,16083,19196,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,452,General Merchandise Stores,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,1739,98834,114718,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,453,Miscellaneous Store Retailers,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,2202,20340,24592,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,454,Nonstore Retailers,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,3339,8792,10114,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,481,Air Transportation,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,4979,44291,46182,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,482,Rail Transportation,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,3173,11,12,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,483,Water Transportation,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,4759,352,384,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,484,Truck Transportation,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,3516,43457,51737,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,485,Transit and Ground Passenger Transportation,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,2233,5458,6445,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,486,Pipeline Transportation,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,7208,411,425,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,487,Scenic and Sightseeing Transportation,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,2346,348,448,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,488,Support Activities for Transportation,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,3743,18895,22116,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,491,Postal Service,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,2155,66,79,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,492,Couriers and Messengers,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,5003,17148,18649,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,493,Warehousing and Storage,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,3309,26608,29457,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,511,Publishing Industries (except Internet),A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,6696,23475,25825,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,512,Motion Picture and Sound Recording Industries,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,2363,7239,12110,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,515,Broadcasting (except Internet),A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,7109,12574,13678,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,517,Telecommunications,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,6007,49501,52542,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,518,"Data Processing, Hosting, and Related Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,6241,6389,7516,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,519,Other Information Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,6390,2616,3016,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,S,States,13,Georgia,3,521,Monetary Authorities-Central Bank,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,6492,1020,1071,1,1,1
